date,dp,ep,bm,ntis,tbl,tms,dfy,svar
1977-07-01,-3.110477439593284,-2.2406390797304288,0.8967833991,0.033181837,0.0519,0.02489999999999999,0.009300000000000003,0.000594708
1977-08-01,-3.078691634510414,-2.2102290972932277,0.9265342604,0.0337503868,0.0549,0.020499999999999997,0.008400000000000005,0.0005824464
1977-09-01,-3.0657764440842494,-2.198675956400866,0.9422625161,0.0323675866,0.0581,0.018299999999999997,0.008799999999999988,0.0004631961
1977-10-01,-3.008878739748897,-2.1487129259105457,0.9753772836,0.0327751368,0.0616,0.0165,0.008500000000000008,0.0007261726
1977-11-01,-3.0231423788338523,-2.169765753882737,0.9620344703,0.0292167295,0.061,0.016700000000000007,0.0087,0.001387547
1977-12-01,-3.0137698978705387,-2.1670840326064753,0.9603330245,0.0304753992,0.0607,0.0196,0.007999999999999993,0.0006266271
1978-01-01,-2.941053121020224,-2.102678631424651,1.0367310889,0.0288142482,0.0644,0.017200000000000007,0.0076000000000000095,0.0009080501
1978-02-01,-2.906813632603072,-2.0766879832626537,1.0755672937,0.0311689879,0.0645,0.017699999999999994,0.007300000000000001,0.0006698948
1978-03-01,-2.9223772230118468,-2.100397170608933,1.1114925531,0.0275695984,0.0629,0.020199999999999996,0.007500000000000007,0.0006228568
1978-04-01,-2.996724193620442,-2.1729456491911407,1.0053504037,0.0229459889,0.0629,0.020900000000000002,0.0076000000000000095,0.001741181
1978-05-01,-2.9934108237630723,-2.1678345240809587,1.0014156386,0.0165594591,0.0641,0.021099999999999994,0.007999999999999993,0.0010850552
1978-06-01,-2.9681663924754877,-2.140851565531565,1.0279015813,0.0165234648,0.0673,0.019199999999999995,0.008400000000000005,0.0010274141
1978-07-01,-3.0132264826742197,-2.1833199090103306,0.9762603361,0.0146714141,0.0701,0.015700000000000006,0.007199999999999998,0.0008499296
1978-08-01,-3.031448243835538,-2.1989658543150306,0.9600602176,0.0120027078,0.0708,0.013499999999999998,0.00789999999999999,0.0010022377
1978-09-01,-3.0168230326519163,-2.1818374251499693,0.9722575131,0.0127039061,0.0785,0.007499999999999993,0.007300000000000001,0.0009479772
1978-10-01,-2.9174599913192725,-2.0641389362180527,1.0622752224,0.0143505524,0.0799,0.009000000000000008,0.006999999999999992,0.0021000234
1978-11-01,-2.9306725049737405,-2.0594360238134377,1.053527402,0.0140892722,0.0864,0.0012999999999999956,0.007999999999999993,0.003180889
1978-12-01,-2.942152551232101,-2.05345805165894,1.0457012956,0.0148505522,0.0908,-0.0010000000000000009,0.007800000000000001,0.00166563
1979-01-01,-2.97262495252877,-2.0665518901555,1.0030742833,0.0143875325,0.0935,-0.004900000000000002,0.008800000000000002,0.0010011132
1979-02-01,-2.926963772894787,-2.0041051712508406,1.0407754507,0.0122277102,0.0932,-0.0023999999999999994,0.008199999999999999,0.0008140809
1979-03-01,-2.972286479516072,-2.0331810698757455,1.0330789394,0.0116703077,0.0948,-0.004599999999999993,0.008899999999999991,0.0008007332
1979-04-01,-2.965017792050694,-2.017951589597177,1.0418762428,0.0115703138,0.0946,-0.0023999999999999994,0.009500000000000008,0.0006468352
1979-05-01,-2.929485734719326,-1.9746488093039716,1.0831418044,0.0141831592,0.0961,-0.0058,0.0097,0.000924227
1979-06-01,-2.9586291668758973,-1.9962270830423363,1.0578636072,0.0120683771,0.0906,-0.0029,0.010900000000000007,0.000571481
1979-07-01,-2.956774649550541,-1.9895527619718916,1.0523144538,0.0096782476,0.0924,-0.0029,0.010900000000000007,0.0007076848
1979-08-01,-2.998058431041495,-2.026127969633094,1.0034586483,0.0115690793,0.0952,-0.004500000000000004,0.011200000000000002,0.0005064798
1979-09-01,-2.987714737895044,-2.011205146027834,1.0137949874,0.0094039237,0.1026,-0.009899999999999992,0.010999999999999996,0.0012330663
1979-10-01,-2.90820214159735,-1.9349033762137826,1.0919455682,0.0102095448,0.117,-0.013600000000000001,0.012700000000000003,0.0025892994
1979-11-01,-2.941591680129209,-1.9714492247304474,1.0831154618,0.0107786938,0.1179,-0.017,0.012300000000000005,0.0015583806
1979-12-01,-2.9499199720321476,-1.982902477900884,1.061950068,0.0105144647,0.1204,-0.019199999999999995,0.013200000000000003,0.0004696422
1980-01-01,-2.9971347983280765,-2.029330796262822,1.016954958,0.0112974707,0.12,-0.008599999999999997,0.013300000000000006,0.0019064055
1980-02-01,-2.984011681059717,-2.0154288494223858,1.0319299303,0.0108271852,0.1286,-0.009999999999999995,0.011899999999999994,0.0018976181
1980-03-01,-2.8679968596285508,-1.8986557572399536,1.0937321031,0.0118774451,0.152,-0.0281,0.014899999999999997,0.0046218942
1980-04-01,-2.900293808031539,-1.9466339032344933,1.0518199398,0.0153468468,0.132,-0.024400000000000005,0.021500000000000005,0.0027455493
1980-05-01,-2.9378739169489694,-1.999866954511056,1.0100487748,0.0150518602,0.0858,0.0179,0.021800000000000014,0.0015097166
1980-06-01,-2.9565923652167205,-2.0342593188866025,0.990183427,0.0153043875,0.0707,0.029899999999999996,0.021299999999999986,0.0013710848
1980-07-01,-3.0123402065793385,-2.1039862240601237,0.9188299192,0.020154038,0.0806,0.02679999999999999,0.015799999999999995,0.001362831
1980-08-01,-3.0109313607803188,-2.1165660712732044,0.9215196389,0.0199498435,0.0913,0.022699999999999998,0.015100000000000002,0.0017081584
1980-09-01,-3.02862837759719,-2.148229474135431,0.9216876515,0.0237960395,0.1027,0.015799999999999995,0.01680000000000001,0.0026574057
1980-10-01,-3.0395922716155646,-2.1600335490101394,0.9295936138,0.0227691861,0.1162,0.006900000000000003,0.01920000000000001,0.0021906435
1980-11-01,-3.1321550774495064,-2.2534290082252997,0.8651619788,0.0219492748,0.1373,-0.014300000000000007,0.016699999999999993,0.0024190718
1980-12-01,-3.0928118433805425,-2.21491100105803,0.8915030239,0.0268163754,0.1549,-0.035,0.01930000000000001,0.0029515288
1981-01-01,-3.0395176149570737,-2.173502020246929,0.9072386965,0.0286954334,0.1502,-0.0291,0.022199999999999998,0.0015974348
1981-02-01,-3.04627608843398,-2.1921335743568107,0.8818157565,0.0300093729,0.1479,-0.019600000000000006,0.020199999999999996,0.001530909
1981-03-01,-3.075284905255945,-2.23300415915554,0.9249205574,0.027939298,0.1336,-0.008800000000000002,0.020100000000000007,0.0020759444
1981-04-01,-3.0457226155209023,-2.199488262454474,0.9305938361,0.0273520119,0.1369,-0.003699999999999981,0.01679999999999998,0.0008320026
1981-05-01,-3.038287297172161,-2.188137847618766,0.9362238467,0.0288446179,0.163,-0.036500000000000005,0.01630000000000001,0.000921688
1981-06-01,-3.022064824728181,-2.1680824474722544,0.9504749816,0.0278934365,0.1473,-0.0169,0.02049999999999999,0.0009955428
1981-07-01,-3.013098823750823,-2.16011027274247,0.9749669236,0.0255902194,0.1495,-0.012499999999999983,0.0179,0.0011029891
1981-08-01,-2.9422644577840353,-2.0902794395266553,1.0533540563,0.0269917415,0.1551,-0.010599999999999998,0.014499999999999985,0.0018249381
1981-09-01,-2.8802663366258248,-2.029250593333845,1.0923786442,0.0214833701,0.147,0.0012000000000000066,0.01429999999999998,0.0027611735
1981-10-01,-2.9226315710637225,-2.0752661702693556,1.0890856841,0.0148971083,0.1354,0.0030000000000000027,0.017100000000000004,0.0020782516
1981-11-01,-2.953001851932256,-2.109244140950481,1.0444554433,0.0156728261,0.1086,0.013399999999999995,0.021699999999999997,0.0015040033
1981-12-01,-2.9169143057763507,-2.076752382254596,1.0611428571,0.0119096464,0.1085,0.02489999999999999,0.0232,0.0009057975
1982-01-01,-2.894700048322423,-2.071058175844499,1.0658936976,0.0107004867,0.1228,0.01869999999999998,0.019200000000000023,0.0025219329
1982-02-01,-2.8277469224031524,-2.0207573618930166,1.1262873155,0.0105060983,0.1348,0.005399999999999988,0.019100000000000006,0.0019182315
1982-03-01,-2.8130535101121947,-2.0228390363675457,1.1857505743,0.0055484327,0.1268,0.011899999999999994,0.022399999999999975,0.0017952261
1982-04-01,-2.847833613992984,-2.076580643108434,1.1499834976,0.0029236858,0.127,0.007800000000000001,0.0232,0.0012468205
1982-05-01,-2.803449766381455,-2.0513590569722204,1.1904238963,-0.0009581844,0.1209,0.01490000000000001,0.023799999999999988,0.0008548156
1982-06-01,-2.7785364910662107,-2.0458015575250426,1.2015814171,0.0012130304,0.1247,0.016499999999999987,0.02109999999999998,0.0014902926
1982-07-01,-2.753326376617479,-2.0369936775208046,1.2065298046,-0.0115518915,0.1135,0.021699999999999983,0.021900000000000003,0.0009585831
1982-08-01,-2.8610948908040914,-2.1613944205457543,1.082424471,-0.0028576304,0.0868,0.03860000000000001,0.026100000000000012,0.0064159331
1982-09-01,-2.866736979762168,-2.183861349524052,1.0885355649,0.0005507087,0.0792,0.039099999999999996,0.026900000000000007,0.0021312943
1982-10-01,-2.9704469991929234,-2.311426697600017,0.983745412,0.0065578321,0.0771,0.03409999999999999,0.026099999999999984,0.0061259079
1982-11-01,-3.004970716961231,-2.370318163177466,0.9387268109,0.0009581552,0.0807,0.03180000000000001,0.026199999999999987,0.0054916495
1982-12-01,-3.0190393277026084,-2.4093370452181553,0.9322147266,0.0029900535,0.0794,0.030100000000000002,0.023099999999999996,0.0024902383
1983-01-01,-3.049702382464043,-2.447750112274006,0.9069443153,0.0021947601,0.0786,0.03269999999999999,0.02149999999999999,0.0032808574
1983-02-01,-3.0665745606845114,-2.4724250964060475,0.8768492387,0.0003558813,0.0811,0.02489999999999999,0.019400000000000014,0.0019116417
1983-03-01,-3.097206811523513,-2.5108683727977588,0.7800677858,0.0059935424,0.0835,0.02479999999999999,0.018799999999999997,0.001571821
1983-04-01,-3.168008360094409,-2.5785612248255747,0.7188876203,0.0066268443,0.0821,0.022999999999999993,0.017799999999999996,0.0014237505
1983-05-01,-3.1541410362751843,-2.561611747327262,0.7345955766,0.0104289126,0.0819,0.029299999999999993,0.016299999999999995,0.001084614
1983-06-01,-3.1873167525262547,-2.5917156789887117,0.721382042,0.015826551,0.0879,0.023999999999999994,0.01630000000000001,0.0013991486
1983-07-01,-3.150867690043789,-2.539518228511499,0.7350611231,0.0253802086,0.0908,0.028999999999999998,0.012399999999999994,0.0022928246
1983-08-01,-3.1592535658477985,-2.53249571075325,0.7248223918,0.0194746307,0.0934,0.0276,0.011300000000000004,0.0013690453
1983-09-01,-3.1664992371633485,-2.5246453509909537,0.714847583,0.0231783929,0.09,0.0257,0.011800000000000005,0.0010572931
1983-10-01,-3.14693204816182,-2.4912267938914368,0.7194743715,0.024744376,0.0864,0.0324,0.0121,0.0011153555
1983-11-01,-3.1599494768819576,-2.490690169062996,0.6908198931,0.0266368271,0.0876,0.03,0.011999999999999997,0.0008363031
1983-12-01,-3.146835800916025,-2.4643232473456913,0.7003591178,0.027056897,0.09,0.029700000000000004,0.011800000000000005,0.0005281144
1984-01-01,-3.1333546546398083,-2.426260246599013,0.7221976437,0.0307360053,0.089,0.028999999999999998,0.014500000000000013,0.0007946061
1984-02-01,-3.0895155412408117,-2.35862803269802,0.763448031,0.0267017483,0.0909,0.030800000000000008,0.015099999999999988,0.0020194765
1984-03-01,-3.0987362543175703,-2.3448006115213924,0.7624754269,0.0241049363,0.0952,0.030099999999999988,0.01419999999999999,0.0013545875
1984-04-01,-3.0981743542210274,-2.32992835697726,0.7586589793,0.0226819545,0.0969,0.031499999999999986,0.015000000000000013,0.0010355282
1984-05-01,-3.0309929866553666,-2.248812973731906,0.803910033,0.0215141284,0.0983,0.0398,0.014600000000000002,0.0009330503
1984-06-01,-3.04237042671976,-2.246602458243109,0.7843518191,0.0013040651,0.0987,0.0387,0.014999999999999986,0.0016757627
1984-07-01,-3.0226000231722185,-2.222634292861588,0.7963919375,-0.0018621419,0.1012,0.0281,0.017100000000000004,0.0008656576
1984-08-01,-3.1204643439263755,-2.316358416926219,0.7254283801,-0.0031008335,0.1047,0.0223,0.017600000000000005,0.0031268328
1984-09-01,-3.113816378006868,-2.3055998676621354,0.7360509153,-0.0094925469,0.1037,0.019799999999999998,0.0169,0.0009432267
1984-10-01,-3.1070039513812397,-2.3039286407038104,0.7356424655,-0.0135284804,0.0974,0.0199,0.0131,0.0012918483
1984-11-01,-3.085069375320442,-2.287098587918299,0.7470519959,-0.0218772065,0.0861,0.030800000000000008,0.011900000000000008,0.0010202895
1984-12-01,-3.1005348646765625,-2.307620471095302,0.7330983765,-0.0271967866,0.0806,0.0364,0.012700000000000003,0.0011901054
1985-01-01,-3.16627027601404,-2.3841083260439224,0.6902554458,-0.0299050052,0.0776,0.03509999999999999,0.011799999999999991,0.0016358207
1985-02-01,-3.169202999417874,-2.397805316029988,0.6917391609,-0.0245189175,0.0827,0.0382,0.010999999999999996,0.0007452963
1985-03-01,-3.1606048279691974,-2.399945418965959,0.7236457791,-0.0248157693,0.0852,0.0329,0.011300000000000004,0.0008022855
1985-04-01,-3.152520397500262,-2.4113310680399884,0.7286615901,-0.022411793,0.0795,0.036699999999999997,0.012799999999999992,0.0004598802
1985-05-01,-3.2017067303954363,-2.480222307424026,0.6968929839,-0.0254809306,0.0748,0.0314,0.014300000000000007,0.0008338603
1985-06-01,-3.2103121290913257,-2.508802082165621,0.6864301439,-0.0266075139,0.0695,0.03599999999999999,0.014600000000000002,0.0007415203
1985-07-01,-3.2011597074973737,-2.512092468400805,0.6803220899,-0.024638663,0.0708,0.0383,0.014599999999999988,0.0007186299
1985-08-01,-3.1848050850104626,-2.5082355634703317,0.687176258,-0.0242274732,0.0714,0.0354,0.014499999999999999,0.0006296953
1985-09-01,-3.14520731657565,-2.4811789840308958,0.6899588298,-0.0312943542,0.071,0.03720000000000001,0.014099999999999988,0.0008658431
1985-10-01,-3.1842896482612306,-2.536473925441161,0.6670256347,-0.0270693422,0.0716,0.0335,0.013399999999999995,0.000911764
1985-11-01,-3.2447810237564476,-2.613354004618177,0.622703158,-0.027715873,0.0724,0.02869999999999999,0.01440000000000001,0.0009430684
1985-12-01,-3.286321508515901,-2.671478042226269,0.5926926882,-0.0194650815,0.071,0.02460000000000001,0.014200000000000004,0.0012300755
1986-01-01,-3.283634724743264,-2.675897273421796,0.5835173999,-0.0191717774,0.0707,0.025099999999999997,0.013899999999999996,0.0019201584
1986-02-01,-3.3476591209966493,-2.747006538840865,0.5363767217,-0.0179142569,0.0706,0.013499999999999998,0.01440000000000001,0.0010892902
1986-03-01,-3.394106632453341,-2.800518044935114,0.5196276277,-0.0164196221,0.0656,0.010999999999999996,0.015,0.0013737344
1986-04-01,-3.376533766045745,-2.781918797121896,0.5297144587,-0.0245847833,0.0606,0.017600000000000005,0.013999999999999999,0.0024589457
1986-05-01,-3.4222420170445624,-2.826589283557275,0.5035407708,-0.0218719553,0.0615,0.0233,0.01200000000000001,0.0013699311
1986-06-01,-3.432951223996427,-2.836287751061474,0.4992814574,-0.0122932373,0.0621,0.0169,0.0121,0.0015965185
1986-07-01,-3.3671446471072026,-2.7726429334330507,0.5323014009,-0.0112860333,0.0583,0.022600000000000002,0.012799999999999992,0.0024158243
1986-08-01,-3.430601884338913,-2.8382626417144303,0.497803344,-0.0096769523,0.0553,0.021000000000000005,0.014600000000000002,0.0012605846
1986-09-01,-3.3360160186010392,-2.745802168041309,0.5346292671,-0.0051386604,0.0521,0.030599999999999995,0.013099999999999987,0.004207383
1986-10-01,-3.3872731343953415,-2.8074240819316594,0.5032458023,-0.0080245039,0.0518,0.028499999999999998,0.013800000000000007,0.0009905938
1986-11-01,-3.4065120170284997,-2.8370885099435146,0.4936710845,-0.0021244383,0.0535,0.024399999999999998,0.013899999999999996,0.0017308565
1986-12-01,-3.375796990475242,-2.81687157191484,0.4984308658,-0.0113759993,0.0553,0.023599999999999996,0.014799999999999994,0.0012623423
1987-01-01,-3.497164519773257,-2.926477712239978,0.4378973513,-0.0058406587,0.0543,0.023499999999999993,0.013600000000000001,0.0024782274
1987-02-01,-3.531015960829883,-2.9487667682704837,0.4249119825,-0.0045059361,0.0559,0.02040000000000001,0.012700000000000003,0.0014122466
1987-03-01,-3.5546626605030203,-2.961031133052797,0.4280402137,-0.0022174302,0.0559,0.023600000000000003,0.012500000000000011,0.0019710953
1987-04-01,-3.53597799368711,-2.9646420403500797,0.4314718592,0.0044930045,0.0564,0.029500000000000005,0.011900000000000008,0.0041939063
1987-05-01,-3.5348765175092263,-2.9860106370109154,0.4304908862,0.0069409582,0.0566,0.0314,0.011800000000000005,0.0024892339
1987-06-01,-3.5746113605649974,-3.048411569549419,0.4078923974,0.0052024616,0.0567,0.031,0.011999999999999997,0.0010704212
1987-07-01,-3.6162421093862847,-3.0627634907109496,0.3835432162,0.0018821969,0.0569,0.033800000000000004,0.011899999999999994,0.00081816
1987-08-01,-3.645178889855736,-3.0654184460480005,0.37045382,0.0019974361,0.0604,0.0332,0.011300000000000004,0.0017761286
1987-09-01,-3.6153087332446687,-3.0102232396123108,0.3799667216,0.0063503319,0.064,0.035199999999999995,0.011300000000000004,0.0025348306
